,pmid,PubDate,EPubDate,Source,AuthorList,LastAuthor,Title,Volume,Issue,Pages,LangList,NlmUniqueID,ISSN,ESSN,PubTypeList,RecordStatus,PubStatus,ArticleIds,DOI,History,References,HasAbstract,PmcRefCount,FullJournalName,ELocationID,SO,abstract,year
18,36463165,2022 Dec 3,2022 Dec 3,BMC Musculoskelet Disord,"['Xu C', 'Liu T', 'Wang M', 'Liu C', 'Li B', 'Lian Q', 'Chen T', 'Chen F', 'Qiao S', 'Wang Z']",Wang Z,Comparison of proprioception recovery following anterior cruciate ligament reconstruction using an artificial graft versus an autograft.,23,1,1056,['English'],100968565,,1471-2474,"['Randomized Controlled Trial', 'Journal Article']",PubMed - indexed for MEDLINE,epublish,"['36463165', 'PMC9719127', 'pmc-id: PMC9719127;', '10.1186/s12891-022-06019-9', '10.1186/s12891-022-06019-9']",10.1186/s12891-022-06019-9,"['2022/05/06 00:00', '2022/11/23 00:00', '2022/12/03 23:18', '2022/12/04 06:00', '2022/12/07 06:00', '2022/12/03 00:00']",[],1,39,BMC musculoskeletal disorders,doi: 10.1186/s12891-022-06019-9,2022 Dec 3;23(1):1056,"BACKGROUND: To compare proprioception recovery after anterior cruciate ligament reconstruction (ACLR) with a hamstring tendon autograft versus the artificial Ligament Advanced Reinforcement System (LARS). MATERIAL AND METHODS: Forty patients (9 females, 31 males) with anterior cruciate ligament (ACL) rupture were enrolled in this prospective study. Patients were randomized to two groups, 1) ACLR using a hamstring tendon autograft (n = 20) or 2) ACLR using artificial LARS (n = 20). Proprioception was assessed with knee joint position sense (JPS) passive-passive test at 45 degrees  and 75 degrees  flexions, with the contralateral healthy knee as a control baseline to calculate the JPS error. Knee JPS absolute error was used as the main outcome variable and defined as the absolute difference between the reproduction and target angles. RESULTS: JPS error in both groups at 3 months after ACLR was significantly higher than that at 12 months. However, no significant difference in JPS error was detected between the LARS and autograft groups at either 3 or 12 months after ACLR. Analyzing JPS data by grouping patients according to whether ACLR was performed more or less than 1 year following injury regardless of graft type showed a statistically significant difference between the groups at 3 months, but not at 12 months, after ACLR. Patients receiving the graft within 1 year of injury had a lower JPS error than those receiving the graft more than 1 year after injury at 3 months. No complications were associated with either ACLR method. CONCLUSION: ACLR with a hamstring tendon autograft or LARS artificial graft is similarly safe and effective for recovering knee proprioception.",2022
19,36055668,2022,,Acta Chir Orthop Traumatol Cech,"['Kasl J', 'Zeman P', 'Pavelka T', 'Cibulková J', 'Pilný J', 'Matějka J']",Matějka J,[Clinical Outcomes of the Application of Platelet-Rich Fibrin during Anatomic Anterior Cruciate Ligament Reconstruction: Results of Prospective Randomised Study].,89,4,279-285,['Czech'],0407123,0001-5415,,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,['36055668'],,"['2022/09/02 20:02', '2022/09/03 06:00', '2022/09/08 06:00']",[],1,0,Acta chirurgiae orthopaedicae et traumatologiae Cechoslovaca,,2022;89(4):279-285,"PURPOSE OF THE STUDY It was a prospective, randomised, unblinded study. Effects of the application of platelet-rich fibrin (PRF) on the anatomic anterior ligament reconstruction were examined. MATERIAL AND METHODS A total of 40 patients who underwent a surgery between 2012 and 2014 were enrolled in the study. The patients were randomised into two groups: the group with PRF application (n=20) and the group without PRF application (n=20, control group). The study included 11 women and 29 men, with the mean age at the time of inclusion into the study 29.1 years. Vivostat (R) PRF was obtained perioperatively from the patient s blood and applied intraoperatively to the hamstring tendon graft. The ACL graft healing was assessed through magnetic resonance (MRI) at 6 and 12 months postoperatively. The clinical outcomes (the Lysholm score and the IKDC Subjective score, return to pre-injury sport levels, Pivot-shift test, graft failure) as well as standardised laxity measurements using GenouRob arthrometer were performed preoperatively and 12 months after surgery. RESULTS The study was completed by thirty-three (33) patients (17 in the PRF group and 16 in the control group). In two cases, postoperative graft failure was reported (both cases in the control group). No significant differences were found in the process of graft ligamentization evaluated through MRI (p=0.07). No significant difference between the groups was identified with respect to return to pre-injury sport levels (p=0.232), or the Lysholm score and IKDC Subjective score (p=0.259, and p=0.364 respectively). The postoperative knee laxity measurement using Genourob arthrometer did not reveal any significant differences between the PRF group and the control group. DISCUSSION Results similar to those arrived at by our study have recently been published also by other authors worldwide. We can therefore assume that the application of PRF can be of benefit, especially at the early stage of healing. The results still need to be verified on a larger study group, the study design should focus on the development in the early postoperative period. CONCLUSIONS In our study group, no significant difference was observed in the evaluated subjective and objective clinical parameters. Only the parameter regarding the ACL graft failure fell just short of statistical significance, namely to the disadvantage of the group without the PRF application. Key words: anterior cruciate ligament, arthroscopy, anatomic ACL reconstruction, magnetic resonance imaging of the graft, platelet-rich fibrin, graft healing, MRI signal intensity of the graft.",2022
20,36005281,2022 Oct,2022 Aug 25,Am J Sports Med,"['Glasbrenner J', 'Raschke MJ', 'Kittl C', 'Herbst E', 'Peez C', 'Briese T', 'Michel PA', 'Herbort M', 'Kösters C', 'Schliemann B']",Schliemann B,Comparable Instrumented Knee Joint Laxity and Patient-Reported Outcomes After ACL Repair With Dynamic Intraligamentary Stabilization or ACL Reconstruction: 5-Year Results of a Randomized Controlled Trial.,50,12,3256-3264,['English'],7609541,0363-5465,1552-3365,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['36005281', 'PMC9527444', 'pmc-id: PMC9527444;', '10.1177/03635465221117777']",10.1177/03635465221117777,"['2022/08/26 06:00', '2022/10/04 06:00', '2022/08/25 07:52', '2022/10/03 00:00']","['Am J Sports Med. 2023 Mar;51(3):NP11-NP12. doi: 10.1177/03635465221144033. PMID: 36856283', 'Am J Sports Med. 2023 Mar;51(3):NP12-NP14. doi: 10.1177/03635465221144035. PMID: 36856284']",1,48,The American journal of sports medicine,doi: 10.1177/03635465221117777,2022 Oct;50(12):3256-3264,"BACKGROUND: Technical innovation has led to the renaissance of anterior cruciate ligament (ACL) repair in the past decade. PURPOSE/HYPOTHESIS: The present study aimed to compare instrumented knee joint laxity and patient-reported outcomes (PROs) after ACL repair with those after primary ACL reconstruction for acute isolated ACL tears. It was hypothesized that ACL repair would lead to comparable knee joint stability and PROs at 5 years postoperatively in comparison with ACL reconstruction. STUDY DESIGN: Randomized controlled trial; Level of evidence, 1. METHODS: A total of 85 patients with acute ACL tears were randomized to undergo either ACL repair using dynamic intraligamentary stabilization (DIS) or primary ACL reconstruction with a semitendinosus tendon autograft. The primary outcome was the side-to-side difference in anterior tibial translation (DeltaATT) assessed by Rolimeter testing at 5 years postoperatively. Follow-up examinations were performed at 1, 2, and 5 years. PROs were assessed using the Tegner activity scale, the International Knee Documentation Committee (IKDC) subjective score, and the Lysholm score. Furthermore, the rates of recurrent instability, other complications, and revision surgery were recorded. A power analysis was performed a priori, and the Friedman test, Mann-Whitney U test, and Bonferroni correction were applied for statistical comparisons with significance set at P < .05. RESULTS: The mean age at inclusion was 28.3 +/- 11.5 years in the ACL repair group and 27.1 +/- 11.5 years in the ACL reconstruction group. At 5 years postoperatively, a total of 64 patients (ACL repair: n = 34 of 43 [79%]; ACL reconstruction: n = 30 of 42 [71%]) were available for follow-up. At 5 years, DeltaATT was 1.7 +/- 1.6 mm in the ACL repair group and 1.4 +/- 1.3 mm in the ACL reconstruction group (P = .334). Preinjury PROs were restored as soon as 1 year after surgery and plateaued until 2 and 5 years postoperatively in both groups. At the 5-year follow-up, the mean Lysholm score was 97.0 +/- 5.4 versus 94.5 +/- 5.5 (P = .322), respectively, and the mean IKDC subjective score was 94.1 +/- 9.9 versus 89.9 +/- 7.8 (P = .047), respectively, in the ACL repair group versus ACL reconstruction group. At 5 years postoperatively, 12 patients in the ACL repair group (35%; age <25 years: n = 10/12; Tegner score >/=7: n = 10/12) had recurrent instability, of whom 10 underwent single-stage revision ACL reconstruction. In the ACL reconstruction group, there were 6 patients with recurrent instability (20%; age <25 years: n = 6/6; Tegner score >/=7: n = 5/6); however, in 5 patients, staged revision was required. Differences between both groups regarding recurrent instability (P = .09) or ACL revision surgery (P = .118) were not statistically significant. Recurrent instability was associated with age <25 years and Tegner score >7 in both groups. CONCLUSION: At 5 years after ACL repair with DIS, instrumented knee joint laxity and PROs were comparable with those after ACL reconstruction. Although no significant difference was found between repair and reconstruction, a critical appraisal of the rates of recurrent instability (35% vs 20%, respectively) and revision surgery (38% vs 27%, respectively) is needed. Young age and a high preinjury activity level were the main risk factors for recurrent instability in both groups. However, single-stage revision ACL reconstruction was possible in each case in the ACL repair group. Although ACL reconstruction remains the gold standard in the treatment of ACL tears, the present study supports the use of ACL repair with DIS as a feasible option to treat acute ACL tears in patients aged >/=25 years with low to moderate activity levels (Tegner score <7). REGISTRATION: DRKS00015466 (German Clinical Trials Register).",2022
21,35811663,2022,2022 Jul 1,Dis Markers,"['Jin T', 'Li Y', 'Yang G', 'Liao X', 'Wang G', 'Wang F']",Wang F,Comparison of Rapid Rehabilitation after Anterior Cruciate Ligament Reconstruction with Tensioning Technique and Traditional Rehabilitation.,2022,,6779207,['English'],8604127,0278-0240,1875-8630,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,,"['35811663', 'PMC9270112', 'pmc-id: PMC9270112;', '10.1155/2022/6779207']",10.1155/2022/6779207,"['2022/04/14 00:00', '2022/05/30 00:00', '2022/07/11 03:36', '2022/07/12 06:00', '2022/07/14 06:00', '2022/07/01 00:00']",[],1,25,Disease markers,doi: 10.1155/2022/6779207,2022;2022:6779207,"To investigate the efficacy of a fast rehabilitation program for the recovery of knee joint function after arthroscopic autologous hamstring tendon transplantation for reconstruction of the anterior cruciate ligament (ACL), from January 1, 2017, to March 31, 2019, a total of 65 patients with ACL injury were randomly divided into a study group and a control group. Both groups were treated with autologous hamstring tendon to reconstruct the anterior cruciate ligament, arthroscopic transplantation, and decompression techniques. The research group was treated with a fast rehabilitation program. The control group was treated with traditional rehabilitation program. Knee flexion angles were measured at 2, 4, and 8 weeks postoperatively. KT-1000 knee anterior stability was measured at 3, 6, and 12 months after operation. Knee function was assessed by subjective knee function assessment scale (IKDC) and Lysholm knee score. The knee curvature, KT-1000 measurement, IKDC score, and Lysholm score were compared between the two groups before and after treatment. KT-1000 measured value, IKDC score, and Lysholm score in 2 groups were significantly improved 3, 6, and 12 months compared with those before treatment, and the difference was statistically significant (P < 0.001). Comparison between the two groups: 2 weeks, 4 weeks, and 8 weeks after treatment, the knee curvature in the study group was better than that in the control group, and the difference was statistically significant (P < 0.001); there was no significant difference in the measured values of KT-1000 between the two groups 3, 6, and 12 months after treatment (P > 0.05); IKDC score and Lysholm score in the study group 3 and 6 months after treatment were significantly better than those in the control group, with statistical significance (P < 0.001); there was no significant difference in IKDC score and Lysholm score between the two groups 12 months after treatment (P >0.05). Autograft hamstring tendon transplantation and tense-reducing technique for anatomical reconstruction of anterior cruciate ligament under arthroscopy combined with rapid rehabilitation program can quickly, safely, and effectively restore the knee function of patients, greatly shortening the rehabilitation period of patients.",2022
22,35773666,2022 Jun 30,2022 Jun 30,BMC Surg,"['Metso L', 'Bister V', 'Sandelin J', 'Harilainen A']",Harilainen A,"A prospective comparison of 3 hamstring ACL fixation devices-rigidfix, bioscrew, and intrafix-randomized into 4 groups with a minimum follow-up of 5 years.",22,1,254,['English'],100968567,,1471-2482,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,epublish,"['35773666', 'PMC9248119', 'pmc-id: PMC9248119;', '10.1186/s12893-022-01685-x', '10.1186/s12893-022-01685-x']",10.1186/s12893-022-01685-x,"['2021/11/25 00:00', '2022/06/10 00:00', '2022/06/30 23:45', '2022/07/01 06:00', '2022/07/06 06:00', '2022/06/30 00:00']",[],1,20,BMC surgery,doi: 10.1186/s12893-022-01685-x,2022 Jun 30;22(1):254,"BACKGROUND: ACL (anterior cruciate ligament) reconstruction remains the gold standard surgical option for patients with ACL tears. There are many fixation devices available for ACL reconstruction. Recent ACL reconstruction strategies are aiming to reproduce the native anatomy and normal kinematics of the knee. This is a five years follow-up report of some of the new devices for graft fixation. A two years follow-up data was published previously. METHODS: 120 patients were randomized into four different groups (30 each) for ACL reconstruction with hamstring tendons: group I femoral Rigidfix cross-pin and Intrafix tibial extension sheath with a tapered expansion screw; group II Rigidfix femoral and BioScrew interference screw tibial fixation; group III BioScrew femoral and Intrafix tibial fixation; group IV BioScrew fixation into both tunnels. The evaluation methods were clinical examination, knee scores, and instrumented laxity measurements. RESULTS: In this 5 years follow-up there were 102/120 (85%) patients available, but only 77 (64,2%) attended the clinical examinations. No significant difference between the groups in the clinical results was detected. Between the 2 and 5 years follow-up there were 6 additional procedures in group I and one in group II. There was a significant difference in additional procedures between group I and the other groups (P = .041). CONCLUSION: There was a statistically significant difference in the additional procedures, most in group I (six). The ACL grafts were intact. Other statistically or clinically significant differences in the 5 years follow-up results were not found. STUDY DESIGN: Randomized controlled clinical trial; Level of evidence, 1. Trial registration ISRCTN registry with study ID ISRCTN34011837. Retrospectively registered 17.4.2020.",2022
23,35507037,2022 Nov,2022 May 4,Knee Surg Sports Traumatol Arthrosc,"['Beaudoin A', 'Ogborn D', 'McRae S', 'Larose G', 'Brown H', 'McCormack R', 'MacDonald P']",MacDonald P,No differences found in long-term outcomes of a randomized controlled trial comparing ipsilateral versus contralateral hamstring graft in ACL reconstruction.,30,11,3718-3725,['English'],9314730,0942-2056,1433-7347,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['35507037', '10.1007/s00167-022-06980-x', '10.1007/s00167-022-06980-x']",10.1007/s00167-022-06980-x,"['2021/08/30 00:00', '2022/04/01 00:00', '2022/05/05 06:00', '2022/10/19 06:00', '2022/05/04 11:13']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",doi: 10.1007/s00167-022-06980-x,2022 Nov;30(11):3718-3725,"PURPOSE: Contralateral graft harvest in primary ACL reconstruction is relatively uncommon and the long-term comparative of this approach relative to ipsilateral harvest has not been described. The purpose of this study was to evaluate ACL graft and contralateral rupture following ipsilateral or contralateral semitendinosus and gracilis (STG) graft harvest at follow-up of a minimum 10 years post-reconstruction in the treatment of a complete ACL tear. METHODS: Patients from a previous randomized trial were evaluated. The primary outcome measures were ipsilateral and contralateral reinjury as well as the International Knee Documentation Committee (IKDC) knee assessment form, the ACL Quality of Life questionnaire (ACL-QoL) and the Tegner activity scale. Participants completed four different single-leg hop tests and concentric knee flexion and extension strength were assessed on an isokinetic dynamometer. RESULTS: Of the original 100 patients, 50 patients (41.3 +/- 9.5 years of age, 31 males, 19 females) reported on re-injury at 12.6 +/- 1.4 years post-operative. Thirty-eight patients returned for full assessment and 12 responded by mail or phone survey. There were no differences between groups for graft rupture, contralateral injury, ACL-QoL score, IKDC categorization, or anterior tibial translation, though both groups experienced a reduction in the Tegner Activity Scale from their preinjury scores. There was no difference in knee flexor and extensor isokinetic concentric strength, or single leg hop test performance. Knee flexor strength limb symmetry index was reduced when measured in the supine relative to the seated position in both groups, indicating persistent deficits in knee flexor strength when measured in the supine position. CONCLUSION: Contralateral hamstring harvest does not put patients at an increased risk of a contralateral ACL tear and long-term outcomes of ACL reconstruction do not differ based on the side of graft harvest. Contralateral STG harvest may provide a safe alternative surgical option for select patients. LEVEL OF EVIDENCE: Level II.",2022
24,35250338,2022 Mar,2022 Feb 15,J Sports Sci Med,"['Labanca L', 'Rocchi JE', 'Giannini S', 'Faloni ER', 'Montanari G', 'Mariani PP', 'Macaluso A']",Macaluso A,Early Superimposed NMES Training is Effective to Improve Strength and Function Following ACL Reconstruction with Hamstring Graft regardless of Tendon Regeneration.,21,1,91-103,['English'],101174629,,1303-2968,"['Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,,"['35250338', 'PMC8851110', 'pmc-id: PMC8851110;', '10.52082/jssm.2022.91']",10.52082/jssm.2022.91,"['2021/11/25 00:00', '2021/12/28 00:00', '2022/03/07 06:01', '2022/03/08 06:00', '2022/04/30 06:00', '2022/02/15 00:00']",[],1,47,Journal of sports science & medicine,doi: 10.52082/jssm.2022.91,2022 Mar;21(1):91-103,"The study aimed at investigating the effects of neuromuscular electrical stimulation superimposed on functional exercises (NMES+) early after anterior cruciate ligament reconstruction (ACLr) with hamstring graft, on muscle strength, knee function, and morphology of thigh muscles and harvested tendons. Thirty-four participants were randomly allocated to either NMES+ group, who received standard rehabilitation with additional NMES of knee flexor and extensor muscles, superimposed on functional movements, or to a control group, who received no additional training (NAT) to traditional rehabilitation. Participants were assessed 15 (T1), 30 (T2), 60 (T3), 90 (T4) and at a mean of 380 days (T5) after ACLr. Knee strength of flexors and extensors was measured at T3, T4 and T5. Lower limb loading asymmetry was measured during a sit-to-stand-to-sit movement at T1, T2, T3, T4 and T5, and a countermovement-jump at T4 and T5. An MRI was performed at T5 to assess morphology of thigh muscles and regeneration of the harvested tendons. NMES+ showed higher muscle strength for the hamstrings (T4, T5) and the quadriceps (T3, T4, T5), higher loading symmetry during stand-to-sit (T2, T3, T4, T5), sit-to-stand (T3, T4) and countermovement-jump (T5) than NAT. No differences were found between-groups for morphology of muscles and tendons, nor in regeneration of harvested tendons. NMES+ early after ACLr with hamstring graft improves muscle strength and knee function in the short- and long-term after surgery, regardless of tendon regeneration.",2022
25,35114581,2022 Mar,2022 Jan 20,J Biomech,"['Zandiyeh P', 'Parola LR', 'Fleming BC', 'Beveridge JE']",Beveridge JE,Wavelet analysis reveals differential lower limb muscle activity patterns long after anterior cruciate ligament reconstruction.,133,,110957,['English'],0157375,0021-9290,1873-2380,"['Journal Article', 'Randomized Controlled Trial', 'Research Support, N.I.H., Extramural', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['35114581', 'NIHMS1775927', 'PMC8893161', 'pmc-id: PMC8893161;manuscript-id: NIHMS1775927;', '10.1016/j.jbiomech.2022.110957', 'S0021-9290(22)00016-1']",10.1016/j.jbiomech.2022.110957,"['2021/06/22 00:00', '2022/01/05 00:00', '2022/01/06 00:00', '2022/02/04 06:00', '2022/03/19 06:00', '2022/02/03 20:17', '2023/03/01 00:00']",[],1,49,Journal of biomechanics,doi: 10.1016/j.jbiomech.2022.110957,2022 Mar;133:110957,"The purpose of this study was to test whether differences in muscle activity patterns between anterior cruciate ligament-reconstructed patients (ACLR) and healthy controls could be detected 10 to 15 years post-surgery using a machine learning classification approach. Eleven ACLR subjects and 12 healthy controls were recruited from an ongoing prospective randomized clinical trial. Surface electromyography (EMG) signals were recorded from gastrocnemius medialis and lateralis, tibialis anterior, vastus medialis, rectus femoris, biceps femoris, and semitendinosus muscles. Muscle activity was analyzed using wavelet analysis and examined within four sub-phases of the hop test, as well as an average of the task as a whole. K-nearest neighbor machine learning combined with a leave-one-out validation was used to classify the muscle activity patterns as either ACLR or Control. When muscle activity was averaged across the whole hop task, activity patterns for all muscles except the tibialis anterior were identified as being different between the study cohorts. ACLR patients demonstrated continuous muscle activities that spanned take-off, airborne, and landing hop phases versus healthy controls who displayed timed and regulated islets of muscle activities specific to each hop phase. The most striking features were 25-50% greater relative quadriceps intensity and approximately 66% diminished biceps femoris intensity in ACLR patients. The current findings are in contrast to previous work using conventional co-contraction and muscle activation onset EMG measures of the same dataset, underscoring the sensitivity and potential of the wavelet approach coupled with machine learning to reveal meaningful adaptation strategies in this at-risk population.",2022
26,35075087,2022 Jan 19,2022 Jan 19,Acta Biomed,"['Labianca L', 'Andreozzi V', 'Princi G', 'Princi AA', 'Calderaro C', 'Guzzini M', 'Ferretti A']",Ferretti A,"The effectiveness of Kinesio Taping in improving pain and edema during early rehabilitation after Anterior Cruciate Ligament Reconstruction: A Prospective, Randomized, Control Study.",92,6,e2021336,['English'],101295064,0392-4203,2531-6745,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,epublish,"['35075087', 'PMC8823551', 'pmc-id: PMC8823551;', '10.23750/abm.v92i6.10875']",10.23750/abm.v92i6.10875,"['2020/10/29 00:00', '2021/01/30 00:00', '2022/01/25 05:48', '2022/01/26 06:00', '2022/01/28 06:00', '2021/01/01 00:00']",[],1,26,Acta bio-medica : Atenei Parmensis,doi: 10.23750/abm.v92i6.10875,2022 Jan 19;92(6):e2021336,"BACKGROUND AND AIM: The Kinesio Taping (KT) is being increasingly applied in physical therapy and rehabilitation. The aim of this study was to evaluate the effect of KT on an early rehabilitation program, in combination with the standard protocol after ACL reconstruction (ACLR). METHODS: This study enrolled 52 male patients, aged 18 to 45 years, who underwent ACLR with doubled gracilis and semitendinosus tendon (DGST) autograft. The patients were randomized into 2 groups: Group A (the control group) which received a standard rehabilitation protocol, and Group B (the experimental group), which had the same rehabilitation protocol plus the KT application. Pain intensity, range of motion, edema, thigh circumference, Tegner-Lysholm Scale and KOOS scale were measured at the second and fourth week follow-ups. RESULTS: Patients in the experimental group showed significant results during the second week for both pain and edema reduction compared to the control group (p< 0.05). After 4 weeks of rehabilitation, pain intensity in the two groups was similar (n.s.), while edema reduction in the experimental group showed a significant result compared to the control group  (p< 0.05). Nevertheless, the other outcomes did not show significant differences. CONCLUSIONS: The application of KT after ACLR contributed to relieve pain and reduce edema in the early postoperative rehabilitation period. Other potential benefits of KT on muscle activation and strength should be investigated through a longer follow-up and a targeted test.",2022
27,33945339,2021 Jun,2021 May 4,Am J Sports Med,"['Marmura H', 'Getgood AMJ', 'Spindler KP', 'Kattan MW', 'Briskin I', 'Bryant DM']",Bryant DM,Validation of a Risk Calculator to Personalize Graft Choice and Reduce Rupture Rates for Anterior Cruciate Ligament Reconstruction.,49,7,1777-1785,['English'],7609541,0363-5465,1552-3365,"['Journal Article', 'Multicenter Study', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['33945339', '10.1177/03635465211010798']",10.1177/03635465211010798,"['2021/05/05 06:00', '2021/06/29 06:00', '2021/05/04 17:15']",[],1,0,The American journal of sports medicine,doi: 10.1177/03635465211010798,2021 Jun;49(7):1777-1785,"BACKGROUND: Anterior cruciate ligament reconstructions (ACLRs) fail at an alarmingly high rate in young active individuals. The Multicenter Orthopaedic Outcomes Network (MOON) knee group has developed an autograft risk calculator that uses patient characteristics and lifestyle to predict the probability of graft rupture if the surgeon uses a hamstring tendon (HT) or a bone-patellar tendon-bone (BPTB) graft to reconstruct the ligament. If validated, this risk calculator can be used during the shared decision-making process to make optimal ACLR autograft choices and reduce rupture rates. The STABILITY 1 randomized clinical trial offers a large, rigorously collected data set of similar young active patients who received HT autograft with or without lateral extra-articular tenodesis (LET) for ACLR. PURPOSE/HYPOTHESIS: The purpose was to validate the ACLR graft rupture risk calculator in a large external data set and to investigate the utility of BPTB and LET for ACLR. We hypothesized that the risk calculator would maintain adequate discriminative ability and calibration in the external STABILITY 1 data set when compared with the initial MOON development data set. STUDY DESIGN: Cohort study (diagnosis); Level of evidence, 1. METHODS: The model predictors for the risk calculator include age, sex, body mass index, sport played at the time of injury, Marx Activity Score, preoperative knee laxity, and graft type. The STABILITY 1 trial data set was used for external validation. Discriminative ability, calibration, and diagnostic test validity of the model were assessed. Finally, predictor strength in the initial and validation samples was compared. RESULTS: The model showed acceptable discriminative ability (area under the curve = 0.73), calibration (Brier score = 0.07), and specificity (85.3%) to detect patients who will experience a graft rupture. Age, high-grade preoperative knee laxity, and graft type were significant predictors of graft rupture in young active patients. BPTB and the addition of LET to HT were protective against graft rupture versus HT autograft alone. CONCLUSION: The MOON risk calculator is a valid predictor of ACLR graft rupture and is appropriate for clinical practice. This study provides evidence supporting the idea that isolated HT autografts should be avoided for young active patients undergoing ACLR. REGISTRATION: NCT00463099 (MOON); NCT02018354 (STABILITY 1) (ClinicalTrials.gov identifiers).",2021
28,33742222,2022 Feb,2021 Mar 19,Arch Orthop Trauma Surg,"['Horstmann H', 'Petri M', 'Tegtbur U', 'Felmet G', 'Krettek C', 'Jagodzinski M']",Jagodzinski M,"Quadriceps and hamstring tendon autografts in ACL reconstruction yield comparably good results in a prospective, randomized controlled trial.",142,2,281-289,['English'],9011043,0936-8051,1434-3916,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['33742222', 'PMC8783919', 'pmc-id: PMC8783919;', '10.1007/s00402-021-03862-8', '10.1007/s00402-021-03862-8']",10.1007/s00402-021-03862-8,"['2020/11/01 00:00', '2021/03/08 00:00', '2021/03/21 06:00', '2022/01/27 06:00', '2021/03/20 06:43', '2021/03/19 00:00']",[],1,42,Archives of orthopaedic and trauma surgery,doi: 10.1007/s00402-021-03862-8,2022 Feb;142(2):281-289,"INTRODUCTION: Comparable data of functional outcomes of anterior cruciate ligament reconstruction using either hamstring- or quadriceps tendon grafts is controversial. This prospective, randomized controlled trial aims to provide data comparing both grafts regarding the functional outcome. MATERIALS AND METHODS: A two centre trial involving symptomatic patients 18 years of age or older with an anterior cruciate ligament tear was conducted. We randomly assigned 27 patients to quadruple hamstring tendon reconstruction and 24 to quadriceps tendon reconstruction. The patients were evaluated preoperatively, at 3, 6, 12 and 24 months post-surgery. The primary outcome parameter was the side-to-side knee laxity measured with an arthrometer. Secondary outcomes included results in the International Knee Documentation Committee (IKDC) and Lysholm Scores and isokinetic testing of strength in knee extension and flexion. RESULTS: Forty-four patients (86%) completed the 2-year follow-up. There was significantly improved knee stability at all time intervals with no difference between the two study groups. The manual side-to-side displacement improved by 4.7 +/- 3.0 mm in patients with hamstring tendon reconstruction and 5.5 +/- 2.9 mm in patients with quadriceps tendon reconstruction. In addition, muscle strength and outcome scores (IKDC and Lysholm Score) did not show any differences between the hamstring tendon group and the quadriceps tendon group. Patients in the hamstring tendon group returned to their pre-injury activity level after 95.2 +/- 45.5 days while patients in the quadriceps tendon group needed 82.1 +/- 45.6 days. CONCLUSION: Quadriceps and hamstring tendon autografts yield comparably good results in primary anterior cruciate ligament reconstruction.",2022
29,33604735,2021 Aug,2021 Feb 18,Knee Surg Sports Traumatol Arthrosc,"['von Essen C', 'Hallgren A', 'Barenius B', 'Eriksson K']",Eriksson K,Utilizing a contralateral hamstring autograft facilitates earlier isokinetic and isometric strength recovery after anterior cruciate ligament reconstruction: a randomised controlled trial.,29,8,2684-2694,['English'],9314730,0942-2056,1433-7347,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['33604735', 'PMC8298236', 'pmc-id: PMC8298236;', '10.1007/s00167-021-06491-1', '10.1007/s00167-021-06491-1']",10.1007/s00167-021-06491-1,"['2020/11/24 00:00', '2021/02/03 00:00', '2021/02/20 06:00', '2021/08/20 06:00', '2021/02/19 06:10', '2021/02/18 00:00']",[],1,34,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",doi: 10.1007/s00167-021-06491-1,2021 Aug;29(8):2684-2694,"PURPOSE: To compare muscle strength and patient reported outcomes following ACLR using a semitendinosus (ST) graft from the ipsilateral (IL) leg compared to a graft from the contralateral (CL) leg. METHODS: One-hundred and forty patients with an ACL injury were randomized to IL or CL ACLR. Patients were assessed at 6, 12 and 24 months with isokinetic and isometric muscle strength measured using Biodex. Patient-reported outcomes and manual stability measurements were also recorded. RESULTS: Patient-related outcomes improved over time for both groups with no significant differences between groups at any time point. No differences between groups in objective knee assessment scores or rerupture rates were found. The IL group was significantly weaker in knee flexion strength at all time points compared to the CL group, additionally the IL group did not recover flexor strength within 2 years. CONCLUSION: This study demonstrated that utilizing an ST graft harvested from the uninjured limb for ACLR facilitates early isokinetic and isometric strength recovery, with no significant adverse outcomes demonstrated in other measurements and therefore be performed to reduce the risk of long-term strength deficits in the injured leg LEVEL OF EVIDENCE: II.",2021
